#metadataBlock	name	dataverseAlias	displayName												
	gsdCourseName	01504: Retrofitting the (post?) Industrial Metropolis	01504	65											
	gsdCourseName	01505: Medellin: Urban Porosity as Social Infrastructure	01505	66											
	gsdCourseName	01506: Obsolescence and Pathways to Redevelopment:	01506	67											
	gsdCourseName	01507: Design and Politics - Managing Risks and Vulnerabilities	01507	68											
	gsdCourseName	01601: Macau: Cross-border Cities	01601	69											
	gsdCourseName	01602: Territorialism II	01602	70											
	gsdCourseName	01603: Meydan: Designing the Surfaces of Public Space around Beyazit Square, Istanbul	01603	71											
	gsdCourseName	01606: Los Angeles Study Abroad Studio: The Possibilities of the Wrong Scale	01606	72											
	gsdCourseName	02121: Visual Studies	02121	73											
	gsdCourseName	02122: Projective Representation in Architecture	02122	74											
	gsdCourseName	02129: Spatial Analysis and Representation	02129	75											
	gsdCourseName	02141: Landscape Representation I	02141	76											
	gsdCourseName	02142: Landscape Representation I	02142	77											
	gsdCourseName	02223: Digital Media I	02223	78											
	gsdCourseName	02224: Digital Media II	02224	79											
	gsdCourseName	02241: Landscape Representation II	02241	80											
	gsdCourseName	02241: Landscape Representation III	02241	81											
	gsdCourseName	02322: Digital Media for Design	02322	82											
	gsdCourseName	02341: Communication for Designer	02341	83											
