Id	Part2b	Part2t	Part1	Scope	Language_Type	Ref_Name	Comment
hya				I	L	Hya	
jab				I	L	Hyam	
scp				I	L	Hyolmo	
iwk				I	L	I-Wak	
inp				I	L	Iñapari	
iai				I	L	Iaai	
yml				I	L	Iamalele	
ian				I	L	Iatmul	
tmu				I	L	Iau	
tek				I	L	Ibali Teke	
ibl				I	L	Ibaloi	
iba	iba	iba		I	L	Iban	
ibg				I	L	Ibanag	
iby				I	L	Ibani	
ivb				I	L	Ibatan	
xib				I	H	Iberian	
ibb				I	L	Ibibio	
ibn				I	L	Ibino	
ibu				I	L	Ibu	
ibr				I	L	Ibuoro	
isl	ice	isl	is	I	L	Icelandic	
icl				I	L	Icelandic Sign Language	
bec				I	L	Iceve-Maci	
dbj				I	L	Ida'an	
ida				I	L	Idakho-Isukha-Tiriki	
idt				I	L	Idaté	
ide				I	L	Idere	
ids				I	L	Idesa	
idi				I	L	Idi	
ido	ido	ido	io	I	C	Ido	
idu				I	L	Idoma	
idc				I	L	Idon	
clk				I	L	Idu-Mishmi	
viv				I	L	Iduna	
ife				I	L	Ifè	
iff				I	E	Ifo	
igl				I	L	Igala	
igg				I	L	Igana	
ibo	ibo	ibo	ig	I	L	Igbo	
ige				I	L	Igede	
ign				I	L	Ignaciano	
ahl				I	L	Igo	
nar				I	L	Iguta	
igw				I	L	Igwe	
ihp				I	L	Iha	
ihb				I	L	Iha Based Pidgin	
ihi				I	L	Ihievbe	
ikx				I	L	Ik	
ikk				I	L	Ika	
ikr				I	E	Ikaranggal	
ikh				I	L	Ikhin-Arokho	
ikz				I	L	Ikizu	
iki				I	L	Iko	
meb				I	L	Ikobi	
ntk				I	L	Ikoma-Nata-Isenye	
txi				I	L	Ikpeng	
ikp				I	L	Ikpeshi	
kpo				I	L	Ikposo	
ikv				I	L	Iku-Gora-Ankwa	
ikl				I	L	Ikulu	
ikw				I	L	Ikwere	
iqw				I	L	Ikwo	
ilb				I	L	Ila	
ila				I	L	Ile Ape	
ili				I	L	Ili Turki	
ilu				I	L	Ili'uun	
mbi				I	L	Ilianen Manobo	
xil				I	H	Illyrian	
ilo	ilo	ilo		I	L	Iloko	
ilk				I	L	Ilongot	
ilv				I	L	Ilue	
mlk				I	L	Ilwana	
qvi				I	L	Imbabura Highland Quichua	
imo				I	L	Imbongu	
imn				I	L	Imonda	
imt				I	L	Imotong	
imr				I	L	Imroing	
abx				I	L	Inabaknon	
mzu				I	L	Inapang	
smn	smn	smn		I	L	Inari Sami	
ins				I	L	Indian Sign Language	
idb				I	L	Indo-Portuguese	
ind	ind	ind	id	I	L	Indonesian	
bdl				I	L	Indonesian Bajau	
inl				I	L	Indonesian Sign Language	
idr				I	L	Indri	
mvy				I	L	Indus Kohistani	
xiv				I	H	Indus Valley Language	
oin				I	L	Inebu One	
inz				I	E	Ineseño	
inb				I	L	Inga	
izh				I	L	Ingrian	
inh	inh	inh		I	L	Ingush	
iti				I	L	Inlaod Itneg	
moe				I	L	Innu	
ino				I	L	Inoke-Yate	
loc				I	L	Inonhan	
ior				I	L	Inor	
nkf				I	L	Inpui Naga	
igs				I	C	Interglossa	
ina	ina	ina	ia	I	C	Interlingua (International Auxiliary Language Association)	
ile	ile	ile	ie	I	C	Interlingue	
ils				I	L	International Sign	
isv				I	C	Interslavic	
int				I	L	Intha	
ikt				I	L	Inuinnaqtun	
iks				I	L	Inuit Sign Language	
iku	iku	iku	iu	M	L	Inuktitut	
ipk	ipk	ipk	ik	M	L	Inupiaq	
iow				I	E	Iowa-Oto	
azm				I	L	Ipalapa Amuzgo	
ipo				I	L	Ipiko	
ipi				I	L	Ipili	
ass				I	L	Ipulo	
iqu				I	L	Iquito	
irr				I	L	Ir	
irn				I	L	Irántxe	
pes				I	L	Iranian Persian	
psc				I	L	Iranian Sign Language	
ilm				I	L	Iranun (Malaysia)	
ilp				I	L	Iranun (Philippines)	
irk				I	L	Iraqw	
irh				I	L	Irarutu	
iry				I	L	Iraya	
ire				I	L	Iresim	
gle	gle	gle	ga	I	L	Irish	
isg				I	L	Irish Sign Language	
iru				I	L	Irula	
isa				I	L	Isabi	
isn				I	L	Isanzu	
agk				I	L	Isarog Agta	
isc				I	L	Isconahua	
igo				I	L	Isebe	
its				I	L	Isekiri	
isk				I	L	Ishkashimi	
inn				I	L	Isinai	
srl				I	L	Isirawa	
crb				I	E	Island Carib	
icr				I	L	Islander Creole English	
isd				I	L	Isnag	
iso				I	L	Isoko	
isr				I	L	Israeli Sign Language	
mir				I	L	Isthmus Mixe	
zai				I	L	Isthmus Zapotec	
nhk				I	L	Isthmus-Cosoleacaque Nahuatl	
nhx				I	L	Isthmus-Mecayapan Nahuatl	
nhp				I	L	Isthmus-Pajapan Nahuatl	
ist				I	L	Istriot	
ruo				I	L	Istro Romanian	
szv				I	L	Isu (Fako Division)	
isu				I	L	Isu (Menchum Division)	
ita	ita	ita	it	I	L	Italian	
ise				I	L	Italian Sign Language	
itv				I	L	Itawit	
itl				I	L	Itelmen	
ite				I	E	Itene	
itr				I	L	Iteri	
itx				I	L	Itik	
itw				I	L	Ito	
ito				I	L	Itonama	
itm				I	L	Itu Mbon Uzo	
mce				I	L	Itundujia Mixtec	
itz				I	L	Itzá	
ium				I	L	Iu Mien	
ivv				I	L	Ivatan	
atg				I	L	Ivbie North-Okpela-Arhe	
ibd				I	L	Iwaidja	
kbm				I	L	Iwal	
iwm				I	L	Iwam	
iwo				I	L	Iwur	
ixc				I	L	Ixcatec	
mzi				I	L	Ixcatlán Mazatec	
ixl				I	L	Ixil	
vmj				I	L	Ixtayutla Mixtec	
otz				I	L	Ixtenco Otomi	
iya				I	L	Iyayu	
uiv				I	L	Iyive	
nca				I	L	Iyo	
crq				I	L	Iyo'wujwa Chorote	
crt				I	L	Iyojwa'ja Chorote	
izr				I	L	Izere	
izz				I	L	Izii	
ijc				I	L	Izon	
cbo				I	L	Izora	
nrf				I	L	Jèrriais	
jua				I	L	Júma	
jbt				I	L	Jabutí	
jda				I	L	Jad	
jdg				I	L	Jadgali	
jah				I	L	Jah Hut	
jad				I	L	Jahanka	
awv				I	L	Jair Awyu	
xjt				I	E	Jaitmatang	
jat				I	L	Jakati	
jrt				I	L	Jakattoe	
jak				I	L	Jakun	
maj				I	L	Jalapa De Díaz Mazatec	
bxl				I	L	Jalkunan	
jcs				I	L	Jamaican Country Sign Language	
jam				I	L	Jamaican Creole English	
jls				I	L	Jamaican Sign Language	
jaa				I	L	Jamamadí	
jax				I	L	Jambi Malay	
mxt				I	L	Jamiltepec Mixtec	
djm				I	L	Jamsay Dogon	
jan				I	E	Jandai	
jnd				I	L	Jandavra	
djo				I	L	Jangkang	
jna				I	L	Jangshung	
jni				I	L	Janji	
jpn	jpn	jpn	ja	I	L	Japanese	
jsl				I	L	Japanese Sign Language	
jru				I	L	Japrería	
jqr				I	L	Jaqaru	
jaf				I	L	Jara	
jra				I	L	Jarai	
anq				I	L	Jarawa (India)	
ddj				I	L	Jaru	
qxw				I	L	Jauja Wanca Quechua	
jns				I	L	Jaunsari	
jav	jav	jav	jv	I	L	Javanese	
jvd				I	L	Javindo	
jaz				I	L	Jawe	
djn				I	L	Jawoyn	
jyy				I	L	Jaya	
jeb				I	L	Jebero	
jeh				I	L	Jeh	
jhi				I	L	Jehai	
pzn				I	L	Jejara Naga	
jje				I	L	Jejueo	
tow				I	L	Jemez	
bze				I	L	Jenaama Bozo	
xuj				I	L	Jennu Kurumba	
jer				I	L	Jere	
jek				I	L	Jeri Kuo	
jee				I	L	Jerung	
tmr				I	E	Jewish Babylonian Aramaic (ca. 200-1200 CE)	
jpa				I	H	Jewish Palestinian Aramaic	
jhs				I	L	Jhankot Sign Language	
jio				I	L	Jiamao	
jya				I	L	Jiarong	
juo				I	L	Jiba	
jib				I	L	Jibu	
apj				I	L	Jicarilla Apache	
jii				I	L	Jiiddu	
jie				I	L	Jilbe	
jil				I	L	Jilim	
jim				I	L	Jimi (Cameroon)	
jmi				I	L	Jimi (Nigeria)	
jia				I	L	Jina	
jig				I	L	Jingulu	
cjy				I	L	Jinyu Chinese	
pnu				I	L	Jiongnai Bunu	
jul				I	L	Jirel	
jrr				I	L	Jiru	
jit				I	L	Jita	
kaj				I	L	Jju	
job				I	L	Joba	
jbr				I	L	Jofotek-Bromnya	
jog				I	L	Jogi	
dyo				I	L	Jola-Fonyi	
csk				I	L	Jola-Kasa	
jeu				I	L	Jonkor Bourmataguil	
jor				I	E	Jorá	
jos				I	L	Jordanian Sign Language	
jow				I	L	Jowulu	
juu				I	L	Ju	
ktz				I	L	Juǀʼhoan	
jun				I	L	Juang	
jrb	jrb	jrb		M	L	Judeo-Arabic	
jbe				I	L	Judeo-Berber	
jge				I	L	Judeo-Georgian	
yhd				I	L	Judeo-Iraqi Arabic	
itk				I	L	Judeo-Italian	
aju				I	L	Judeo-Moroccan Arabic	
jpr	jpr	jpr		I	L	Judeo-Persian	
jdt				I	L	Judeo-Tat	
yud				I	L	Judeo-Tripolitanian Arabic	
jye				I	L	Judeo-Yemeni Arabic	
jbu				I	L	Jukun Takum	
jum				I	L	Jumjum	
jus				I	L	Jumla Sign Language	
jml				I	L	Jumli	
inj				I	L	Jungle Inga	
mxq				I	L	Juquila Mixe	
bex				I	L	Jur Modo	
jur				I	L	Jurúna	
juy				I	L	Juray	
juc				I	H	Jurchen	
jut				I	H	Jutish	
mwb				I	L	Juwal	
vmc				I	L	Juxtlahuaca Mixtec	
jwi				I	L	Jwira-Pepesa	
bzx				I	L	Kɛlɛngaxo Bozo	
quc				I	L	K'iche'	
keb				I	L	Kélé	
ksh				I	L	Kölsch	
kmg				I	L	Kâte	
xku				I	L	Kaamba	
ldl				I	L	Kaan	
ckn				I	L	Kaang Chin	
gna				I	L	Kaansa	
ksp				I	L	Kaba	
kvf				I	L	Kabalai	
kbd	kbd	kbd		I	L	Kabardian	
xkp				I	L	Kabatei	
kbp				I	L	Kabiyè	
klz				I	L	Kabola	
onk				I	L	Kabore One	
lkb				I	L	Kabras	
uka				I	L	Kaburi	
kbu				I	L	Kabutra	
kea				I	L	Kabuverdianu	
cwa				I	L	Kabwa	
kcw				I	L	Kabwari	
kab	kab	kab		I	L	Kabyle	
kcx				I	L	Kachama-Ganjule	
xac				I	L	Kachari	
kfr				I	L	Kachhi	
gjk				I	L	Kachi Koli	
kac	kac	kac		I	L	Kachin	
xkk				I	L	Kachok	
koe				I	L	Kacipo-Bale Suri	
kzd				I	L	Kadai	
kej				I	L	Kadar	
kdu				I	L	Kadaru	
dtp				I	L	Kadazan Dusun	
kbc				I	L	Kadiwéu	
zkd				I	L	Kadu	
dkg				I	L	Kadung	
ktp				I	L	Kaduo	
kkq				I	L	Kaeku	
jka				I	L	Kaera	
kbr				I	L	Kafa	
kpu				I	L	Kafoa	
kll				I	L	Kagan Kalagan	
syw				I	L	Kagate	
cgc				I	L	Kagayanen	
kdm				I	L	Kagoma	
xkg				I	L	Kagoro	
kki				I	L	Kagulu	
hka				I	L	Kahe	
agw				I	L	Kahua	
kct				I	L	Kaian	
kzb				I	L	Kaibobo	
kzp				I	L	Kaidipang	
kbw				I	L	Kaiep	
kep				I	L	Kaikadi	
kjv				I	H	Kaikavian Literary Language	
kzq				I	L	Kaike	
xai				I	E	Kaimbé	
zka				I	L	Kaimbulawa	
kgp				I	L	Kaingang	
ckr				I	L	Kairak	
kxa				I	L	Kairiru	
krd				I	L	Kairui-Midiki	
kzm				I	L	Kais	
xdq				I	L	Kaitag	
kce				I	L	Kaivi	
kgk				I	L	Kaiwá	
tcq				I	L	Kaiy	
ckq				I	L	Kajakse	
xkj				I	L	Kajali	
kag				I	L	Kajaman	
kqf				I	L	Kakabai	
kke				I	L	Kakabe	
kka				I	L	Kakanda	
tbd				I	L	Kaki Ae	
kkj				I	L	Kako	
keo				I	L	Kakwa	
mwp				I	L	Kala Lagaw Ya	
kal	kal	kal	kl	I	L	Kalaallisut	
lkm				I	E	Kalaamaya	
kve				I	L	Kalabakan	
ijn				I	L	Kalabari	
kzz				I	L	Kalabra	
kqe				I	L	Kalagan	
kkf				I	L	Kalaktang Monpa	
kmh				I	L	Kalam	
knz				I	L	Kalamsé	
wkl				I	L	Kalanadi	
kck				I	L	Kalanga	
kak				I	L	Kalanguya	
kly				I	L	Kalao	
kyl				I	L	Kalapuya	
kba				I	E	Kalarko	
kls				I	L	Kalasha	
kln				M	L	Kalenjin	
fla				I	L	Kalispel-Pend d'Oreille	
xka				I	L	Kalkoti	
ktg				I	E	Kalkutung	
xal	xal	xal		I	L	Kalmyk	
rmf				I	L	Kalo Finnish Romani	
ywa				I	L	Kalou	
bco				I	L	Kaluli	
kli				I	L	Kalumpang	
kdx				I	L	Kam	
vkm				I	E	Kamakan	
woi				I	L	Kamang	
kbq				I	L	Kamano	
kci				I	L	Kamantan	
keq				I	L	Kamar	
jmr				I	L	Kamara	
kzx				I	E	Kamarian	
kgx				I	L	Kamaru	
xas				I	E	Kamas	
klp				I	L	Kamasa	
kms				I	L	Kamasau	
kyk				I	L	Kamayo	
kay				I	L	Kamayurá	
kam	kam	kam		I	L	Kamba (Kenya)	
ktb				I	L	Kambaata	
kyy				I	L	Kambaira	
xbr				I	L	Kambera	
irx				I	L	Kamberau	
xbw				I	E	Kambiwá	
kmi				I	L	Kami (Nigeria)	
kcu				I	L	Kami (Tanzania)	
kcq				I	L	Kamo	
kgq				I	L	Kamoro	
xmu				I	E	Kamu	
xla				I	L	Kamula	
xvi				I	L	Kamviri	
hig				I	L	Kamwe	
xnb				I	L	Kanakanabu	
knm				I	L	Kanamarí	
zkn				I	L	Kanan	
xns				I	L	Kanashi	
soq				I	L	Kanasi	
bjj				I	L	Kanauji	
kqw				I	L	Kandas	
gam				I	L	Kandawo	
kbs				I	L	Kande	
kbl				I	L	Kanembu	
kyp				I	L	Kang	
kcp				I	L	Kanga	
kkv				I	L	Kangean	
igm				I	L	Kanggape	
kxs				I	L	Kangjia	
kty				I	L	Kango (Bas-Uélé District)	
kzy				I	L	Kango (Tshopo District)	
xnr				I	L	Kangri	
ktk				I	E	Kaniet	
kev				I	L	Kanikkaran	
kdp				I	L	Kaningdon-Nindem	
kzo				I	L	Kaningi	
knr				I	L	Kaningra	
wat				I	L	Kaninuwa	
kmu				I	L	Kanite	
kft				I	L	Kanjari	
kbe				I	L	Kanju	
kne				I	L	Kankanaey	
kan	kan	kan	kn	I	L	Kannada	
kfi				I	L	Kannada Kurumba	
kxo				I	E	Kanoé	
kxn				I	L	Kanowit-Tanjong Melanau	
ksk				I	L	Kansa	
xkt				I	L	Kantosi	
khx				I	L	Kanu	
kni				I	L	Kanufi	
kau	kau	kau	kr	M	L	Kanuri	
kny				I	L	Kanyok	
kax				I	L	Kao	
kqn				I	L	Kaonde	
ykm				I	L	Kap	
tbx				I	L	Kapin	
xpn				I	E	Kapinawá	
kpg				I	L	Kapingamarangi	
khp				I	L	Kapori	
dju				I	L	Kapriman	
kbi				I	L	Kaptiau	
klo				I	L	Kapya	
cak				I	L	Kaqchikel	
kah				I	L	Kara (Central African Republic)	
zra				I	H	Kara (Korea)	
leu				I	L	Kara (Papua New Guinea)	
reg				I	L	Kara (Tanzania)	
kaa	kaa	kaa		I	L	Kara-Kalpak	
krc	krc	krc		I	L	Karachay-Balkar	
kim				I	L	Karagas	
kdr				I	L	Karaim	
kpj				I	L	Karajá	
gbd				I	L	Karajarri	
xqa				I	H	Karakhanid	
xar				I	E	Karami	
kdj				I	L	Karamojong	
kzr				I	L	Karang	
kth				I	L	Karanga	
zkk				I	E	Karankawa	
kyj				I	L	Karao	
kgv				I	L	Karas	
kpt				I	L	Karata	
xrw				I	L	Karawa	
mjw				I	L	Karbi	
kbn				I	L	Kare (Central African Republic)	
kmf				I	L	Kare (Papua New Guinea)	
kai				I	L	Karekare	
krl	krl	krl		I	L	Karelian	
eaa				I	E	Karenggapa	
kyd				I	L	Karey	
kbj				I	L	Kari	
kgn				I	L	Karingani	
kmv				I	L	Karipúna Creole French	
kuq				I	L	Karipuna	
kzw				I	E	Karirí-Xocó	
ktn				I	L	Karitiâna	
kil				I	L	Kariya	
vka				I	E	Kariyarra	
yuj				I	L	Karkar-Yuri	
krb				I	E	Karkin	
kko				I	L	Karko	
bbv				I	L	Karnai	
arr				I	L	Karo (Brazil)	
kxh				I	L	Karo (Ethiopia)	
kyh				I	L	Karok	
krx				I	L	Karon	
kgw				I	L	Karon Dori	
xkx				I	L	Karore	
rxw				I	E	Karuwali	
ccj				I	L	Kasanga	
xsm				I	L	Kasem	
kju				I	L	Kashaya	
kas	kas	kas	ks	I	L	Kashmiri	
csb	csb	csb		I	L	Kashubian	
ksn				I	L	Kasiguranin	
kkz				I	L	Kaska	
zsk				I	H	Kaskean	
khs				I	L	Kasua	
ktq				I	E	Katabaga	
xat				I	L	Katawixi	
tmb				I	L	Katbol	
xtc				I	L	Katcha-Kadugli-Miri	
tkt				I	L	Kathoriya Tharu	
ykt				I	L	Kathu	
bsh				I	L	Kati	
kfu				I	L	Katkari	
kcr				I	L	Katla	
ktw				I	E	Kato	
kaf				I	L	Katso	
kta				I	L	Katua	
kav				I	L	Katukína	
pss				I	L	Kaulong	
vkk				I	L	Kaur	
bpp				I	L	Kaure	
zku				I	L	Kaurna	
xau				I	L	Kauwera	
ckv				I	L	Kavalan	
krv				I	L	Kavet	
kcb				I	L	Kawacha	
xaw				I	L	Kawaiisu	
kgb				I	L	Kawe	
kaw	kaw	kaw		I	H	Kawi	
ktx				I	L	Kaxararí	
kbb				I	E	Kaxuiâna	
kyz				I	L	Kayabí	
kyt				I	L	Kayagar	
pdu				I	L	Kayan	
xay				I	L	Kayan Mahakam	
xkn				I	L	Kayan River Kayan	
txu				I	L	Kayapó	
gyd				I	L	Kayardild	
kvl				I	L	Kayaw	
kzl				I	L	Kayeli	
kxy				I	L	Kayong	
kyv				I	L	Kayort	
gbb				I	L	Kaytetye	
kzu				I	L	Kayupulau	
kaz	kaz	kaz	kk	I	L	Kazakh	
kzk				I	E	Kazukuru	
xxk				I	L	Ke'o	
keh				I	L	Keak	
khz				I	L	Keapara	
meo				I	L	Kedah Malay	
ksx				I	L	Kedang	
kdy				I	L	Keder	
wkr				I	L	Keerray-Woorroong	
khh				I	L	Kehu	
kei				I	L	Kei	
kec				I	L	Keiga	
bmh				I	L	Kein	
eyo				I	L	Keiyo	
kek				I	L	Kekchí	
kel				I	L	Kela (Democratic Republic of Congo)	
kcl				I	L	Kela (Papua New Guinea)	
kzi				I	L	Kelabit	
khy				I	L	Kele (Democratic Republic of Congo)	
sbc				I	L	Kele (Papua New Guinea)	
ify				I	L	Keley-I Kallahan	
kbo				I	L	Keliko	
xel				I	L	Kelo	
kyo				I	L	Kelon	
kem				I	L	Kemak	
xem				I	L	Kembayan	
bzp				I	L	Kemberano	
xkw				I	L	Kembra	
dmo				I	L	Kemedzung	
sjk				I	E	Kemi Sami	
kfj				I	L	Kemiehua	
kmt				I	L	Kemtuik	
xbn				I	E	Kenaboi	
gat				I	L	Kenati	
knx				I	L	Kendayan	
klf				I	L	Kendeje	
kvm				I	L	Kendem	
kyq				I	L	Kenga	
kxi				I	L	Keningau Murut	
knl				I	L	Keninjal	
kns				I	L	Kensiu	
ndb				I	L	Kenswei Nsei	
xki				I	L	Kenyan Sign Language	
ken				I	L	Kenyang	
lke				I	L	Kenyi	
xnz				I	L	Kenzi	
xeu				I	L	Keoru-Ahia	
kpn				I	E	Kepkiriwát	
kuk				I	L	Kepo'	
ker				I	L	Kera	
hhr				I	L	Kerak	
xke				I	L	Kereho	
krk				I	E	Kerek	
ked				I	L	Kerewe	
kxz				I	L	Kerewo	
kvr				I	L	Kerinci	
xes				I	L	Kesawai	
ket				I	L	Ket	
kae				I	E	Ketangalan	
kcv				I	L	Kete	
xte				I	L	Ketengban	
ktt				I	L	Ketum	
kyg				I	L	Keyagana	
xkv				I	L	Kgalagadi	
kjm				I	L	Kháng	
kkh				I	L	Khün	
hkh				I	L	Khah	
kjh				I	L	Khakas	
klj				I	L	Khalaj	
klr				I	L	Khaling	
kbg				I	L	Khamba	
ykh				I	L	Khamnigan Mongol	
khg				I	L	Khams Tibetan	
kht				I	L	Khamti	
ksu				I	L	Khamyang	
ogo				I	L	Khana	
khn				I	L	Khandesi	
kca				I	L	Khanty	
xao				I	L	Khao	
kfw				I	L	Kharam Naga	
khr				I	L	Kharia	
ksy				I	L	Kharia Thar	
kha	kha	kha		I	L	Khasi	
lko				I	L	Khayo	
zkz				I	H	Khazar	
kqg				I	L	Khe	
tlx				I	L	Khehek	
xkf				I	L	Khengkha	
xhe				I	L	Khetrani	
nkh				I	L	Khezha Naga	
kix				I	L	Khiamniungan Naga	
kjj				I	L	Khinalugh	
kwx				I	L	Khirwar	
kqm				I	L	Khisa	
ykl				I	L	Khlula	
khm	khm	khm	km	I	L	Khmer	
kjg				I	L	Khmu	
xkc				I	L	Kho'ini	
naq				I	L	Khoekhoe	
nkb				I	L	Khoibu Naga	
ktc				I	L	Kholok	
kmz				I	L	Khorasani Turkish	
zkh				I	H	Khorezmian	
kho	kho	kho		I	H	Khotanese	
khw				I	L	Khowar	
xhv				I	L	Khua	
khf				I	L	Khuen	
cnk				I	L	Khumi Chin	
kfm				I	L	Khunsari	
khv				I	L	Khvarshi	
blv				I	L	Kibala	
kie				I	L	Kibet	
prm				I	L	Kibiri	
kic				I	L	Kickapoo	
gia				I	L	Kija	
kzg				I	L	Kikai	
kik	kik	kik	ki	I	L	Kikuyu	
sjd				I	L	Kildin Sami	
kij				I	L	Kilivila	
klb				I	L	Kiliwa	
kih				I	L	Kilmeri	
kia				I	L	Kim	
mji				I	L	Kim Mun	
kig				I	L	Kimaama	
kqr				I	L	Kimaragang	
kiv				I	L	Kimbu	
kmb	kmb	kmb		I	L	Kimbundu	
sbt				I	L	Kimki	
kqp				I	L	Kimré	
cbw				I	L	Kinabalian	
kco				I	L	Kinalakna	
mkx				I	L	Kinamiging Manobo	
krj				I	L	Kinaray-A	
zga				I	L	Kinga	
kfk				I	L	Kinnauri	
knq				I	L	Kintaq	
kkd				I	L	Kinuku	
kin	kin	kin	rw	I	L	Kinyarwanda	
ues				I	L	Kioko	
kkm				I	L	Kiong	
xko				I	L	Kiorr	
kio				I	L	Kiowa	
apk				I	L	Kiowa Apache	
sgc				I	L	Kipsigis	
kyi				I	L	Kiput	
kkr				I	L	Kir-Balar	
geb				I	L	Kire	
kir	kir	kir	ky	I	L	Kirghiz	
okr				I	L	Kirike	
kiy				I	L	Kirikiri	
kiu				I	L	Kirmanjki (individual language)	
fkk				I	L	Kirya-Konzəl	
kis				I	L	Kis	
lks				I	L	Kisa	
xis				I	L	Kisan	
kqh				I	L	Kisankasa	
kje				I	L	Kisar	
kiz				I	L	Kisi	
gru				I	L	Kistane	
mwk				I	L	Kita Maninkakan	
zkt				I	H	Kitan	
kii				I	E	Kitsai	
mkw				I	L	Kituba (Congo)	
ktu				I	L	Kituba (Democratic Republic of Congo)	
wei				I	L	Kiunum	
izm				I	L	Kizamani	
lda				I	L	Kla-Dan	
kla				I	E	Klamath-Modoc	
klu				I	L	Klao	
kqt				I	L	Klias River Kadazan	
tlh	tlh	tlh		I	C	Klingon	
czk				I	E	Knaanic	
fuj				I	L	Ko	
kib				I	L	Koalib	
cku				I	L	Koasati	
kpd				I	L	Koba	
kcj				I	L	Kobiana	
okc				I	L	Kobo	
kgu				I	L	Kobol	
kpw				I	L	Kobon	
kdq				I	L	Koch	
thq				I	L	Kochila Tharu	
cdz				I	L	Koda	
ksz				I	L	Kodaku	
kfa				I	L	Kodava	
vko				I	L	Kodeoha	
kod				I	L	Kodi	
kwp				I	L	Kodia	
kcs				I	L	Koenoem	
kso				I	L	Kofa	
kpi				I	L	Kofei	
kwl				I	L	Kofyar	
zkg				I	H	Koguryo	
kkx				I	L	Kohin	
plk				I	L	Kohistani Shina	
kpm				I	L	Koho	
bcs				I	L	Kohumono	
kkt				I	L	Koi	
nkd				I	L	Koireng	
kqi				I	L	Koitabu	
kxt				I	L	Koiwat	
trp				I	L	Kok Borok	
gko				I	E	Kok-Nar	
ktd				I	L	Kokata	
kou				I	L	Koke	
nxk				I	L	Koki Naga	
okg				I	E	Koko Babangk	
xod				I	L	Kokoda	
kzn				I	L	Kokola	
kkk				I	L	Kokota	
ekl				I	L	Kol (Bangladesh)	
biw				I	L	Kol (Cameroon)	
kol				I	L	Kol (Papua New Guinea)	
kvv				I	L	Kola	
klc				I	L	Kolbila	
skn				I	L	Kolibugan Subanon	
klx				I	L	Koluwawa	
bkm				I	L	Kom (Cameroon)	
kmm				I	L	Kom (India)	
kmy				I	L	Koma	
kpf				I	L	Komba	
tyn				I	L	Kombai	
xbi				I	L	Kombio	
kge				I	L	Komering	
kom	kom	kom	kv	M	L	Komi	
koi				I	L	Komi-Permyak	
kpv				I	L	Komi-Zyrian	
xoi				I	L	Kominimung	
kmw				I	L	Komo (Democratic Republic of Congo)	
xom				I	L	Komo (Sudan)	
kvh				I	L	Komodo	
kvp				I	L	Kompane	
kzv				I	L	Komyandaret	
kkn				I	L	Kon Keu	
kxw				I	L	Konai	
knd				I	L	Konda	
kfc				I	L	Konda-Dora	
kdw				I	L	Koneraw	
kon	kon	kon	kg	M	L	Kongo	
knn				I	L	Konkani (individual language)	
kok	kok	kok		M	L	Konkani (macrolanguage)	
xon				I	L	Konkomba	
kma				I	L	Konni	
knu				I	L	Kono (Guinea)	
klk				I	L	Kono (Nigeria)	
kno				I	L	Kono (Sierra Leone)	
koa				I	L	Konomala	
kcz				I	L	Konongo	
kxc				I	L	Konso	
nbe				I	L	Konyak Naga	
mku				I	L	Konyanka Maninka	
koo				I	L	Konzo	
kng				I	L	Koongo	
ozm				I	L	Koonzime	
kqy				I	L	Koorete	
xop				I	L	Kopar	
opk				I	L	Kopkaka	
kpr				I	L	Korafe-Yegha	
koz				I	L	Korak	
kqz				I	E	Korana	
kcy				I	L	Korandje	
kor	kor	kor	ko	I	L	Korean	
kvk				I	L	Korean Sign Language	
coe				I	L	Koreguaje	
okh				I	L	Koresh-e Rostam	
kfq				I	L	Korku	
vkp				I	L	Korlai Creole Portuguese	
kfo				I	L	Koro (Côte d'Ivoire)	
jkr				I	L	Koro (India)	
kxr				I	L	Koro (Papua New Guinea)	
krf				I	L	Koro (Vanuatu)	
vkn				I	L	Koro Nulu	
bqv				I	L	Koro Wachi	
vkz				I	L	Koro Zuba	
kfz				I	L	Koromfé	
kqj				I	L	Koromira	
bpr				I	L	Koronadal Blaan	
xkq				I	L	Koroni	
xxr				I	E	Koropó	
ktl				I	L	Koroshi	
khe				I	L	Korowai	
kfd				I	L	Korra Koraga	
xor				I	L	Korubo	
kpq				I	L	Korupun-Sela	
kfp				I	L	Korwa	
kpy				I	L	Koryak	
kiq				I	L	Kosadle	
kkl				I	L	Kosarek Yale	
kze				I	L	Kosena	
kid				I	L	Koshin	
kos	kos	kos		I	L	Kosraean	
koq				I	L	Kota (Gabon)	
kfe				I	L	Kota (India)	
mqg				I	L	Kota Bangun Kutai Malay	
grm				I	L	Kota Marudu Talantang	
kqk				I	L	Kotafon Gbe	
avk				I	C	Kotava	
eko				I	L	Koti	
zko				I	E	Kott	
snz				I	L	Kou	
kyf				I	L	Kouya	
kqb				I	L	Kovai	
kvc				I	L	Kove	
xow				I	L	Kowaki	
kwh				I	L	Kowiai	
kqd				I	L	Koy Sanjaq Surat	
kff				I	L	Koya	
kga				I	L	Koyaga	
koh				I	L	Koyo	
khq				I	L	Koyra Chiini Songhay	
ses				I	L	Koyraboro Senni Songhai	
koy				I	L	Koyukon	
kuw				I	L	Kpagua	
kpl				I	L	Kpala	
kpk				I	L	Kpan	
pbn				I	L	Kpasam	
koc				I	E	Kpati	
